t,src,x,y,z,r,roll,pitch,azimuth,flight_mode,armed,airborne
1764598760.642907,gui,0.0,0.0,0.0,0.0,-0.0187,0.1024,-2.8977,1,1,1
1764598760.668106,gui,0.0,0.0,0.0,0.0,-0.0187,0.1024,-2.8977,1,1,1
1764598760.693172,gui,0.0,0.0,0.0,0.0,-0.0187,0.1024,-2.8977,1,1,1
1764598760.717989,gui,0.0,0.0,0.0,0.0,-0.0187,0.1024,-2.8977,1,1,1
1764598760.742913,gui,0.0,0.0,0.0,0.0,-0.0189,0.0973,-2.8989,1,1,1
1764598760.768068,gui,0.0,0.0,0.0,0.0,-0.0189,0.0973,-2.8989,1,1,1
1764598760.793177,gui,0.0,0.0,0.0,0.0,-0.0189,0.0973,-2.8989,1,1,1
1764598760.818194,gui,0.0,0.0,0.0,0.0,-0.0189,0.0973,-2.8989,1,1,1
1764598760.842883,gui,0.0,0.0,0.0,0.0,-0.0191,0.0767,-2.9002,1,1,1
1764598760.868064,gui,0.0,0.0,0.0,0.0,-0.0191,0.0767,-2.9002,1,1,1
1764598760.893228,gui,0.0,0.0,0.0,0.0,-0.0191,0.0767,-2.9002,1,1,1
1764598760.918096,gui,0.0,0.0,0.0,0.0,-0.0191,0.0767,-2.9002,1,1,1
1764598760.942889,gui,0.0,0.0,0.0,0.0,-0.0191,0.0502,-2.9002,1,1,1
1764598760.968081,gui,0.0,0.0,0.0,0.0,-0.0191,0.0502,-2.9002,1,1,1
1764598760.993191,gui,0.0,0.0,0.0,0.0,-0.0191,0.0502,-2.9002,1,1,1
1764598761.018155,gui,0.0,0.0,0.0,0.0,-0.0191,0.0502,-2.9002,1,1,1
1764598761.042872,gui,0.0,0.0,0.0,0.0,-0.0193,0.0121,-2.9006,1,1,1
1764598761.068043,gui,0.0,0.0,0.0,0.0,-0.0193,0.0121,-2.9006,1,1,1
1764598761.093090,gui,0.0,0.0,0.0,0.0,-0.0193,0.0121,-2.9006,1,1,1
1764598761.118125,gui,0.0,0.0,0.0,0.0,-0.0193,0.0121,-2.9006,1,1,1
1764598761.143007,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0232,-2.9013,1,1,1
1764598761.168176,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0232,-2.9013,1,1,1
1764598761.193151,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0232,-2.9013,1,1,1
1764598761.218215,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0232,-2.9013,1,1,1
1764598761.242932,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0550,-2.9019,1,1,1
1764598761.268097,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0550,-2.9019,1,1,1
1764598761.293177,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0550,-2.9019,1,1,1
1764598761.318191,gui,0.0,0.0,0.0,0.0,-0.0194,-0.0550,-2.9019,1,1,1
1764598761.342891,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0765,-2.9026,1,1,1
1764598761.368178,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0765,-2.9026,1,1,1
1764598761.393170,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0765,-2.9026,1,1,1
1764598761.418189,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0765,-2.9026,1,1,1
1764598761.443004,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0846,-2.9028,1,1,1
1764598761.468067,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0846,-2.9028,1,1,1
1764598761.493186,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0846,-2.9028,1,1,1
1764598761.518121,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0846,-2.9028,1,1,1
1764598761.543256,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0873,-2.9034,1,1,1
1764598761.568102,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0873,-2.9034,1,1,1
1764598761.593150,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0873,-2.9034,1,1,1
1764598761.618147,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0873,-2.9034,1,1,1
1764598761.643183,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0798,-2.9040,1,1,1
1764598761.668143,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0798,-2.9040,1,1,1
1764598761.693069,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0798,-2.9040,1,1,1
1764598761.718201,gui,0.0,0.0,0.0,0.0,-0.0197,-0.0798,-2.9040,1,1,1
1764598761.742880,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0651,-2.9047,1,1,1
1764598761.768026,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0651,-2.9047,1,1,1
1764598761.793058,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0651,-2.9047,1,1,1
1764598761.818155,gui,0.0,0.0,0.0,0.0,-0.0196,-0.0651,-2.9047,1,1,1
1764598761.842969,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0441,-2.9058,1,1,1
1764598761.868093,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0441,-2.9058,1,1,1
1764598761.893168,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0441,-2.9058,1,1,1
1764598761.918180,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0441,-2.9058,1,1,1
1764598761.943002,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0374,-2.9063,1,1,1
1764598761.968061,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0374,-2.9063,1,1,1
1764598761.993213,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0374,-2.9063,1,1,1
1764598762.018203,gui,0.0,0.0,0.0,0.0,-0.0195,-0.0374,-2.9063,1,1,1
1764598762.042913,gui,0.0,0.0,0.0,0.0,-0.0194,0.0030,-2.9068,1,1,1
1764598762.068187,gui,0.0,0.0,0.0,0.0,-0.0194,0.0030,-2.9068,1,1,1
1764598762.093056,gui,0.0,0.0,0.0,0.0,-0.0194,0.0030,-2.9068,1,1,1
1764598762.118131,gui,0.0,0.0,0.0,0.0,-0.0194,0.0030,-2.9068,1,1,1
1764598762.142891,gui,0.0,0.0,0.0,0.0,-0.0191,0.0211,-2.9070,1,1,1
1764598762.168098,gui,0.0,0.0,0.0,0.0,-0.0191,0.0211,-2.9070,1,1,1
1764598762.193135,gui,0.0,0.0,0.0,0.0,-0.0191,0.0211,-2.9070,1,1,1
1764598762.218163,gui,0.0,0.0,0.0,0.0,-0.0191,0.0211,-2.9070,1,1,1
1764598762.242926,gui,0.0,0.0,0.0,0.0,-0.0187,0.0306,-2.9071,1,1,1
1764598762.268087,gui,0.0,0.0,0.0,0.0,-0.0187,0.0306,-2.9071,1,1,1
1764598762.293066,gui,0.0,0.0,0.0,0.0,-0.0187,0.0306,-2.9071,1,1,1
1764598762.318106,gui,0.0,0.0,0.0,0.0,-0.0187,0.0306,-2.9071,1,1,1
1764598762.342887,gui,0.0,0.0,0.0,0.0,-0.0184,0.0302,-2.9076,1,1,1
1764598762.368149,gui,0.0,0.0,0.0,0.0,-0.0184,0.0302,-2.9076,1,1,1
1764598762.393090,gui,0.0,0.0,0.0,0.0,-0.0184,0.0302,-2.9076,1,1,1
1764598762.418151,gui,0.0,0.0,0.0,0.0,-0.0184,0.0302,-2.9076,1,1,1
1764598762.442877,gui,0.0,0.0,0.0,0.0,-0.0183,0.0280,-2.9077,1,1,1
1764598762.468139,gui,0.0,0.0,0.0,0.0,-0.0183,0.0280,-2.9077,1,1,1
1764598762.493108,gui,0.0,0.0,0.0,0.0,-0.0183,0.0280,-2.9077,1,1,1
1764598762.518018,gui,0.0,0.0,0.0,0.0,-0.0183,0.0280,-2.9077,1,1,1
1764598762.542895,gui,0.0,0.0,0.0,0.0,-0.0181,0.0167,-2.9077,1,1,1
1764598762.568036,gui,0.0,0.0,0.0,0.0,-0.0181,0.0167,-2.9077,1,1,1
1764598762.593071,gui,0.0,0.0,0.0,0.0,-0.0181,0.0167,-2.9077,1,1,1
1764598762.618140,gui,0.0,0.0,0.0,0.0,-0.0181,0.0167,-2.9077,1,1,1
1764598762.642884,gui,0.0,0.0,0.0,0.0,-0.0177,0.0011,-2.9084,1,1,1
1764598762.668114,gui,0.0,0.0,0.0,0.0,-0.0177,0.0011,-2.9084,1,1,1
1764598762.693146,gui,0.0,0.0,0.0,0.0,-0.0177,0.0011,-2.9084,1,1,1
1764598762.718062,gui,0.0,0.0,0.0,0.0,-0.0177,0.0011,-2.9084,1,1,1
1764598762.743205,gui,0.0,0.0,0.0,0.0,-0.0174,-0.0139,-2.9089,1,1,1
1764598762.768053,gui,0.0,0.0,0.0,0.0,-0.0174,-0.0139,-2.9089,1,1,1
1764598762.793022,gui,0.0,0.0,0.0,0.0,-0.0174,-0.0139,-2.9089,1,1,1
1764598762.818055,gui,0.0,0.0,0.0,0.0,-0.0174,-0.0139,-2.9089,1,1,1
1764598762.842979,gui,0.0,0.0,0.0,0.0,-0.0170,-0.0308,-2.9099,1,1,1
1764598762.868038,gui,0.0,0.0,0.0,0.0,-0.0170,-0.0308,-2.9099,1,1,1
1764598762.893105,gui,0.0,0.0,0.0,0.0,-0.0170,-0.0308,-2.9099,1,1,1
1764598762.918194,gui,0.0,0.0,0.0,0.0,-0.0170,-0.0308,-2.9099,1,1,1
1764598762.942906,gui,0.0,0.0,0.0,0.0,-0.0169,-0.0333,-2.9101,1,1,1
1764598762.968160,gui,0.0,0.0,0.0,0.0,-0.0169,-0.0333,-2.9101,1,1,1
1764598762.993071,gui,0.0,0.0,0.0,0.0,-0.0169,-0.0333,-2.9101,1,1,1
1764598763.018080,gui,0.0,0.0,0.0,0.0,-0.0169,-0.0333,-2.9101,1,1,1
1764598763.042897,gui,370.0,0.0,0.0,340.0,-0.0167,-0.0487,-2.9101,1,1,1
1764598763.068026,gui,370.0,0.0,0.0,340.0,-0.0167,-0.0487,-2.9101,1,1,1
1764598763.093044,gui,370.0,0.0,0.0,340.0,-0.0167,-0.0487,-2.9101,1,1,1
1764598763.118015,gui,370.0,0.0,0.0,340.0,-0.0167,-0.0487,-2.9101,1,1,1
1764598763.143046,gui,370.0,0.0,0.0,340.0,-0.0164,-0.0554,-2.9109,1,1,1
1764598763.168046,gui,370.0,0.0,0.0,340.0,-0.0164,-0.0554,-2.9109,1,1,1
1764598763.193029,gui,370.0,0.0,0.0,340.0,-0.0164,-0.0554,-2.9109,1,1,1
1764598763.218070,gui,370.0,0.0,0.0,340.0,-0.0164,-0.0554,-2.9109,1,1,1
1764598763.242956,gui,370.0,0.0,0.0,340.0,-0.0159,-0.0664,-2.9110,1,1,1
1764598763.268148,gui,370.0,0.0,0.0,340.0,-0.0159,-0.0664,-2.9110,1,1,1
1764598763.293215,gui,370.0,0.0,0.0,340.0,-0.0159,-0.0664,-2.9110,1,1,1
1764598763.318144,gui,370.0,0.0,0.0,340.0,-0.0159,-0.0664,-2.9110,1,1,1
1764598763.342937,gui,370.0,0.0,0.0,340.0,-0.0154,-0.0860,-2.9108,1,1,1
1764598763.368358,gui,370.0,0.0,0.0,340.0,-0.0154,-0.0860,-2.9108,1,1,1
1764598763.393137,gui,370.0,0.0,0.0,340.0,-0.0154,-0.0860,-2.9108,1,1,1
1764598763.418073,gui,370.0,0.0,0.0,340.0,-0.0154,-0.0860,-2.9108,1,1,1
1764598763.442932,gui,370.0,0.0,0.0,340.0,-0.0153,-0.0898,-2.9108,1,1,1
1764598763.468156,gui,370.0,0.0,0.0,340.0,-0.0153,-0.0898,-2.9108,1,1,1
1764598763.493132,gui,370.0,0.0,0.0,340.0,-0.0153,-0.0898,-2.9108,1,1,1
1764598763.518199,gui,370.0,0.0,0.0,340.0,-0.0153,-0.0898,-2.9108,1,1,1
1764598763.543147,gui,370.0,0.0,0.0,340.0,-0.0152,-0.1210,-2.9099,1,1,1
1764598763.568164,gui,370.0,0.0,0.0,340.0,-0.0152,-0.1210,-2.9099,1,1,1
1764598763.593066,gui,370.0,0.0,0.0,340.0,-0.0152,-0.1210,-2.9099,1,1,1
1764598763.618140,gui,370.0,0.0,0.0,340.0,-0.0152,-0.1210,-2.9099,1,1,1
1764598763.643017,gui,370.0,0.0,0.0,340.0,-0.0148,-0.1389,-2.9100,1,1,1
1764598763.668156,gui,370.0,0.0,0.0,340.0,-0.0148,-0.1389,-2.9100,1,1,1
1764598763.693051,gui,370.0,0.0,0.0,340.0,-0.0148,-0.1389,-2.9100,1,1,1
1764598763.718168,gui,370.0,0.0,0.0,340.0,-0.0148,-0.1389,-2.9100,1,1,1
1764598763.742912,gui,370.0,0.0,0.0,340.0,-0.0145,-0.1522,-2.9104,1,1,1
1764598763.768167,gui,370.0,0.0,0.0,340.0,-0.0145,-0.1522,-2.9104,1,1,1
1764598763.793186,gui,370.0,0.0,0.0,340.0,-0.0145,-0.1522,-2.9104,1,1,1
1764598763.818099,gui,370.0,0.0,0.0,340.0,-0.0145,-0.1522,-2.9104,1,1,1
1764598763.842888,gui,370.0,0.0,0.0,340.0,-0.0142,-0.1598,-2.9111,1,1,1
1764598763.868214,gui,370.0,0.0,0.0,340.0,-0.0142,-0.1598,-2.9111,1,1,1
1764598763.893187,gui,370.0,0.0,0.0,340.0,-0.0142,-0.1598,-2.9111,1,1,1
1764598763.918155,gui,370.0,0.0,0.0,340.0,-0.0142,-0.1598,-2.9111,1,1,1
1764598763.943078,gui,370.0,0.0,0.0,340.0,-0.0141,-0.1629,-2.9111,1,1,1
1764598763.968155,gui,370.0,0.0,0.0,340.0,-0.0141,-0.1629,-2.9111,1,1,1
1764598763.993004,gui,370.0,0.0,0.0,340.0,-0.0141,-0.1629,-2.9111,1,1,1
1764598764.018059,gui,370.0,0.0,0.0,340.0,-0.0141,-0.1629,-2.9111,1,1,1
1764598764.042951,gui,370.0,0.0,0.0,340.0,-0.0140,-0.1633,-2.9112,1,1,1
1764598764.068157,gui,370.0,0.0,0.0,340.0,-0.0140,-0.1633,-2.9112,1,1,1
1764598764.093031,gui,370.0,0.0,0.0,340.0,-0.0140,-0.1633,-2.9112,1,1,1
1764598764.118139,gui,370.0,0.0,0.0,340.0,-0.0140,-0.1633,-2.9112,1,1,1
1764598764.142880,gui,370.0,0.0,0.0,340.0,-0.0137,-0.1605,-2.9118,1,1,1
1764598764.168214,gui,370.0,0.0,0.0,340.0,-0.0137,-0.1605,-2.9118,1,1,1
1764598764.193035,gui,370.0,0.0,0.0,340.0,-0.0137,-0.1605,-2.9118,1,1,1
1764598764.218170,gui,370.0,0.0,0.0,340.0,-0.0137,-0.1605,-2.9118,1,1,1
1764598764.242954,gui,370.0,0.0,0.0,340.0,-0.0133,-0.1549,-2.9126,1,1,1
1764598764.268116,gui,370.0,0.0,0.0,340.0,-0.0133,-0.1549,-2.9126,1,1,1
1764598764.293055,gui,370.0,0.0,0.0,340.0,-0.0133,-0.1549,-2.9126,1,1,1
1764598764.318056,gui,370.0,0.0,0.0,340.0,-0.0133,-0.1549,-2.9126,1,1,1
1764598764.342976,gui,370.0,0.0,0.0,340.0,-0.0128,-0.1410,-2.9148,1,1,1
1764598764.367913,gui,370.0,0.0,0.0,340.0,-0.0128,-0.1410,-2.9148,1,1,1
1764598764.393122,gui,370.0,0.0,0.0,340.0,-0.0128,-0.1410,-2.9148,1,1,1
1764598764.418155,gui,370.0,0.0,0.0,340.0,-0.0128,-0.1410,-2.9148,1,1,1
1764598764.442958,gui,370.0,0.0,0.0,340.0,-0.0127,-0.1378,-2.9153,1,1,1
1764598764.468028,gui,370.0,0.0,0.0,340.0,-0.0127,-0.1378,-2.9153,1,1,1
1764598764.493103,gui,370.0,0.0,0.0,340.0,-0.0127,-0.1378,-2.9153,1,1,1
1764598764.518069,gui,370.0,0.0,0.0,340.0,-0.0127,-0.1378,-2.9153,1,1,1
1764598764.543055,gui,370.0,0.0,0.0,340.0,-0.0123,-0.0927,-2.9182,1,1,1
1764598764.568151,gui,370.0,0.0,0.0,340.0,-0.0123,-0.0927,-2.9182,1,1,1
1764598764.593171,gui,370.0,0.0,0.0,340.0,-0.0123,-0.0927,-2.9182,1,1,1
1764598764.618199,gui,370.0,0.0,0.0,340.0,-0.0123,-0.0927,-2.9182,1,1,1
1764598764.642887,gui,370.0,0.0,0.0,340.0,-0.0120,-0.0695,-2.9197,1,1,0
1764598764.668159,gui,370.0,0.0,0.0,340.0,-0.0120,-0.0695,-2.9197,1,1,0
1764598764.693218,gui,370.0,0.0,0.0,340.0,-0.0120,-0.0695,-2.9197,1,1,0
1764598764.718070,gui,370.0,0.0,0.0,340.0,-0.0120,-0.0695,-2.9197,1,1,0
1764598764.742940,gui,370.0,0.0,0.0,340.0,-0.0114,-0.0271,-2.9232,1,1,0
1764598764.768077,gui,370.0,0.0,0.0,340.0,-0.0114,-0.0271,-2.9232,1,1,0
1764598764.793146,gui,370.0,0.0,0.0,340.0,-0.0114,-0.0271,-2.9232,1,1,0
1764598764.817994,gui,370.0,0.0,0.0,340.0,-0.0114,-0.0271,-2.9232,1,1,0
1764598764.842894,gui,370.0,0.0,0.0,340.0,-0.0112,0.0069,-2.9251,1,1,0
1764598764.868037,gui,370.0,0.0,0.0,340.0,-0.0112,0.0069,-2.9251,1,1,0
1764598764.893111,gui,370.0,0.0,0.0,340.0,-0.0112,0.0069,-2.9251,1,1,0
1764598764.918133,gui,370.0,0.0,0.0,340.0,-0.0112,0.0069,-2.9251,1,1,0
1764598764.942918,gui,370.0,0.0,0.0,340.0,-0.0110,0.0268,-2.9268,1,1,0
1764598764.968185,gui,370.0,0.0,0.0,340.0,-0.0110,0.0268,-2.9268,1,1,0
1764598764.993066,gui,370.0,0.0,0.0,340.0,-0.0110,0.0268,-2.9268,1,1,0
1764598765.018142,gui,370.0,0.0,0.0,340.0,-0.0110,0.0268,-2.9268,1,1,0
1764598765.042892,gui,370.0,0.0,0.0,340.0,-0.0109,0.0907,-2.9293,1,1,0
1764598765.068111,gui,370.0,0.0,0.0,340.0,-0.0109,0.0907,-2.9293,1,1,0
1764598765.093197,gui,370.0,0.0,0.0,340.0,-0.0109,0.0907,-2.9293,1,1,0
1764598765.118168,gui,370.0,0.0,0.0,340.0,-0.0109,0.0907,-2.9293,1,1,0
1764598765.143515,gui,370.0,0.0,0.0,340.0,-0.0107,0.1311,-2.9314,1,1,0
1764598765.168000,gui,370.0,0.0,0.0,340.0,-0.0107,0.1311,-2.9314,1,1,0
1764598765.193055,gui,370.0,0.0,0.0,340.0,-0.0107,0.1311,-2.9314,1,1,0
1764598765.218129,gui,370.0,0.0,0.0,340.0,-0.0107,0.1311,-2.9314,1,1,0
1764598765.242948,gui,370.0,0.0,0.0,340.0,-0.0104,0.1673,-2.9338,1,1,0
1764598765.268141,gui,370.0,0.0,0.0,340.0,-0.0104,0.1673,-2.9338,1,1,0
1764598765.293044,gui,370.0,0.0,0.0,340.0,-0.0104,0.1673,-2.9338,1,1,0
1764598765.318025,gui,370.0,0.0,0.0,340.0,-0.0104,0.1673,-2.9338,1,1,0
1764598765.342880,gui,370.0,0.0,0.0,340.0,-0.0101,0.2012,-2.9369,1,1,0
1764598765.368136,gui,370.0,0.0,0.0,340.0,-0.0101,0.2012,-2.9369,1,1,0
1764598765.393017,gui,370.0,0.0,0.0,340.0,-0.0101,0.2012,-2.9369,1,1,0
1764598765.418173,gui,370.0,0.0,0.0,340.0,-0.0101,0.2012,-2.9369,1,1,0
1764598765.442880,gui,370.0,0.0,0.0,340.0,-0.0100,0.2104,-2.9382,1,1,0
1764598765.468150,gui,370.0,0.0,0.0,340.0,-0.0100,0.2104,-2.9382,1,1,0
1764598765.493103,gui,370.0,0.0,0.0,340.0,-0.0100,0.2104,-2.9382,1,1,0
1764598765.518035,gui,370.0,0.0,0.0,340.0,-0.0100,0.2104,-2.9382,1,1,0
1764598765.542924,gui,370.0,0.0,0.0,340.0,-0.0100,0.2357,-2.9402,1,1,0
1764598765.568084,gui,370.0,0.0,0.0,340.0,-0.0100,0.2357,-2.9402,1,1,0
1764598765.593205,gui,370.0,0.0,0.0,340.0,-0.0100,0.2357,-2.9402,1,1,0
1764598765.618093,gui,370.0,0.0,0.0,340.0,-0.0100,0.2357,-2.9402,1,1,0
1764598765.642996,gui,370.0,0.0,0.0,340.0,-0.0099,0.2499,-2.9423,1,1,0
1764598765.668036,gui,370.0,0.0,0.0,340.0,-0.0099,0.2499,-2.9423,1,1,0
1764598765.693169,gui,370.0,0.0,0.0,340.0,-0.0099,0.2499,-2.9423,1,1,0
1764598765.717946,gui,370.0,0.0,0.0,340.0,-0.0099,0.2499,-2.9423,1,1,0
1764598765.742891,gui,370.0,0.0,0.0,340.0,-0.0097,0.2558,-2.9455,1,1,0
1764598765.768073,gui,370.0,0.0,0.0,340.0,-0.0097,0.2558,-2.9455,1,1,0
1764598765.793036,gui,370.0,0.0,0.0,340.0,-0.0097,0.2558,-2.9455,1,1,0
1764598765.818192,gui,370.0,0.0,0.0,340.0,-0.0097,0.2558,-2.9455,1,1,0
1764598765.842933,gui,370.0,0.0,0.0,340.0,-0.0096,0.2543,-2.9499,1,1,0
1764598765.868198,gui,370.0,0.0,0.0,340.0,-0.0096,0.2543,-2.9499,1,1,0
1764598765.893189,gui,370.0,0.0,0.0,340.0,-0.0096,0.2543,-2.9499,1,1,0
1764598765.918075,gui,370.0,0.0,0.0,340.0,-0.0096,0.2543,-2.9499,1,1,0
1764598765.943014,gui,370.0,0.0,0.0,340.0,-0.0100,0.2455,-2.9551,1,1,0
1764598765.968219,gui,370.0,0.0,0.0,340.0,-0.0100,0.2455,-2.9551,1,1,0
1764598765.993150,gui,370.0,0.0,0.0,340.0,-0.0100,0.2455,-2.9551,1,1,0
1764598766.018239,gui,370.0,0.0,0.0,340.0,-0.0100,0.2455,-2.9551,1,1,0
1764598766.043045,gui,370.0,0.0,0.0,340.0,-0.0103,0.2285,-2.9581,1,1,0
1764598766.068000,gui,370.0,0.0,0.0,340.0,-0.0103,0.2285,-2.9581,1,1,0
1764598766.093199,gui,370.0,0.0,0.0,340.0,-0.0103,0.2285,-2.9581,1,1,0
1764598766.118175,gui,370.0,0.0,0.0,340.0,-0.0103,0.2285,-2.9581,1,1,0
1764598766.143123,gui,370.0,0.0,0.0,340.0,-0.0109,0.2030,-2.9644,1,1,0
1764598766.168105,gui,370.0,0.0,0.0,340.0,-0.0109,0.2030,-2.9644,1,1,0
1764598766.193102,gui,370.0,0.0,0.0,340.0,-0.0109,0.2030,-2.9644,1,1,0
1764598766.218171,gui,370.0,0.0,0.0,340.0,-0.0109,0.2030,-2.9644,1,1,0
1764598766.243151,gui,370.0,0.0,0.0,340.0,-0.0119,0.1708,-2.9740,1,1,0
1764598766.268161,gui,370.0,0.0,0.0,340.0,-0.0119,0.1708,-2.9740,1,1,0
1764598766.293167,gui,370.0,0.0,0.0,340.0,-0.0119,0.1708,-2.9740,1,1,0
1764598766.318335,gui,370.0,0.0,0.0,340.0,-0.0119,0.1708,-2.9740,1,1,0
1764598766.342976,gui,370.0,0.0,0.0,340.0,-0.0130,0.1363,-2.9842,1,1,0
1764598766.368222,gui,370.0,0.0,0.0,340.0,-0.0130,0.1363,-2.9842,1,1,0
1764598766.393094,gui,370.0,0.0,0.0,340.0,-0.0130,0.1363,-2.9842,1,1,0
1764598766.418160,gui,370.0,0.0,0.0,340.0,-0.0130,0.1363,-2.9842,1,1,0
1764598766.442966,gui,370.0,0.0,0.0,340.0,-0.0144,0.0978,-2.9975,1,1,0
1764598766.468158,gui,370.0,0.0,0.0,340.0,-0.0144,0.0978,-2.9975,1,1,0
1764598766.493134,gui,370.0,0.0,0.0,340.0,-0.0144,0.0978,-2.9975,1,1,0
1764598766.518125,gui,370.0,0.0,0.0,340.0,-0.0144,0.0978,-2.9975,1,1,0
1764598766.542953,gui,370.0,0.0,0.0,340.0,-0.0152,0.0570,-3.0063,1,1,0
1764598766.568011,gui,370.0,0.0,0.0,340.0,-0.0152,0.0570,-3.0063,1,1,0
1764598766.593193,gui,370.0,0.0,0.0,340.0,-0.0152,0.0570,-3.0063,1,1,0
1764598766.618197,gui,370.0,0.0,0.0,340.0,-0.0152,0.0570,-3.0063,1,1,0
1764598766.642952,gui,370.0,0.0,0.0,340.0,-0.0164,0.0112,-3.0261,1,0,0
1764598766.668016,gui,370.0,0.0,0.0,340.0,-0.0164,0.0112,-3.0261,1,0,0
1764598766.693234,gui,370.0,0.0,0.0,340.0,-0.0164,0.0112,-3.0261,1,0,0
1764598766.718155,gui,370.0,0.0,0.0,340.0,-0.0164,0.0112,-3.0261,1,0,0
1764598766.742930,gui,370.0,0.0,0.0,340.0,-0.0177,-0.0278,-3.0492,1,0,0
1764598766.768208,gui,370.0,0.0,0.0,340.0,-0.0177,-0.0278,-3.0492,1,0,0
1764598766.793058,gui,370.0,0.0,0.0,340.0,-0.0177,-0.0278,-3.0492,1,0,0
1764598766.818127,gui,370.0,0.0,0.0,340.0,-0.0177,-0.0278,-3.0492,1,0,0
1764598766.842983,gui,370.0,0.0,0.0,340.0,-0.0186,-0.0673,-3.0776,1,0,0
1764598766.867980,gui,370.0,0.0,0.0,340.0,-0.0186,-0.0673,-3.0776,1,0,0
1764598766.893120,gui,370.0,0.0,0.0,340.0,-0.0186,-0.0673,-3.0776,1,0,0
1764598766.918128,gui,370.0,0.0,0.0,340.0,-0.0186,-0.0673,-3.0776,1,0,0
1764598766.943086,gui,370.0,0.0,0.0,340.0,-0.0186,-0.1005,-3.1056,1,0,0
1764598766.968199,gui,370.0,0.0,0.0,340.0,-0.0186,-0.1005,-3.1056,1,0,0
1764598766.993162,gui,370.0,0.0,0.0,340.0,-0.0186,-0.1005,-3.1056,1,0,0
1764598767.018150,gui,370.0,0.0,0.0,340.0,-0.0186,-0.1005,-3.1056,1,0,0
1764598767.042972,gui,370.0,0.0,0.0,340.0,-0.0185,-0.1089,-3.1161,1,0,0
1764598767.068197,gui,370.0,0.0,0.0,340.0,-0.0185,-0.1089,-3.1161,1,0,0
1764598767.093046,gui,370.0,0.0,0.0,340.0,-0.0185,-0.1089,-3.1161,1,0,0
1764598767.118165,gui,370.0,0.0,0.0,340.0,-0.0185,-0.1089,-3.1161,1,0,0
1764598767.142928,gui,370.0,0.0,0.0,340.0,-0.0159,-0.1565,3.1323,1,0,0
1764598767.168117,gui,370.0,0.0,0.0,340.0,-0.0159,-0.1565,3.1323,1,0,0
1764598767.193141,gui,370.0,0.0,0.0,340.0,-0.0159,-0.1565,3.1323,1,0,0
1764598767.218131,gui,370.0,0.0,0.0,340.0,-0.0159,-0.1565,3.1323,1,0,0
1764598767.243067,gui,370.0,0.0,0.0,340.0,-0.0138,-0.1756,3.1086,1,0,0
1764598767.268217,gui,370.0,0.0,0.0,340.0,-0.0138,-0.1756,3.1086,1,0,0
1764598767.293071,gui,370.0,0.0,0.0,340.0,-0.0138,-0.1756,3.1086,1,0,0
1764598767.317990,gui,370.0,0.0,0.0,340.0,-0.0138,-0.1756,3.1086,1,0,0
1764598767.342953,gui,370.0,0.0,0.0,340.0,-0.0105,-0.1903,3.0835,1,0,0
1764598767.368048,gui,370.0,0.0,0.0,340.0,-0.0105,-0.1903,3.0835,1,0,0
1764598767.393179,gui,370.0,0.0,0.0,340.0,-0.0105,-0.1903,3.0835,1,0,0
1764598767.418134,gui,370.0,0.0,0.0,340.0,-0.0105,-0.1903,3.0835,1,0,0
1764598767.442881,gui,370.0,0.0,0.0,340.0,-0.0059,-0.1956,3.0547,1,0,0
1764598767.468152,gui,370.0,0.0,0.0,340.0,-0.0059,-0.1956,3.0547,1,0,0
1764598767.493138,gui,370.0,0.0,0.0,340.0,-0.0059,-0.1956,3.0547,1,0,0
1764598767.518208,gui,370.0,0.0,0.0,340.0,-0.0059,-0.1956,3.0547,1,0,0
